Subject,Filename,Page,Rule ID,Type,Issue,Message,Suggestions,Highlighted Context,Pass Code
Art-and-Design,overview-of-consultation-findings.md,13,COMMA_COMPOUND_SENTENCE,uncategorized,and,Use a comma before ‘and’ if it connects two independent clauses (unless they are closely connected and short).,", and",...sed concern that the weighting was heavy** and** it would impact on teacher workload. We...,LT
Art-and-Design,overview-of-consultation-findings.md,14,WHETHER,style,whether or not,"Consider shortening this phrase to just ‘whether’, unless you mean ‘regardless of whether’.",whether,...dual learners or groups of learners and **whether or not** the teacher performs the control elemen...,LT
Art-and-Design,overview-of-consultation-findings.md,16,COMMA_COMPOUND_SENTENCE,uncategorized,and,Use a comma before ‘and’ if it connects two independent clauses (unless they are closely connected and short).,", and",...r for this unit is aware of the concerns** and** we will aim to include writing that rep...,LT
Art-and-Design,overview-of-consultation-findings.md,18,EN_COMPOUNDS_TIME_CONSUMING,misspelling,time consuming,This word is normally spelled with a hyphen.,time-consuming,...ondents conveying that oracy tasks were **time consuming** and difficult to administer. As a direc...,LT
Art-and-Design,overview-of-consultation-findings.md,18,IN_OR_WITH_REGARDS_TO_OF,misspelling,with regards to,"Although “with regards to” is sometimes used in casual speech, it is typically considered a nonstandard phrase.","in regard to, with regard to, regarding",...t is clearly on 'Continuity and change' **with regards to** both language and ideas. There will now...,LT
Art-and-Design,overview-of-consultation-findings.md,19,COMMA_COMPOUND_SENTENCE,uncategorized,and,Use a comma before ‘and’ if it connects two independent clauses (unless they are closely connected and short).,", and",... are supported by this new qualification** and** we will work to ensure that this is the...,LT
Art-and-Design,wjec-gcse-art-and-design-specification.md,7,MORFOLOGIK_RULE_EN_GB,misspelling,progressio,Possible spelling mistake found.,progression,...dentity. - supporting the principles of **progressio**[n](#page-6-1)<sup>2</sup> by giving lea...,LT
Art-and-Design,wjec-gcse-art-and-design-specification.md,10,MORFOLOGIK_RULE_EN_GB,misspelling,Thet,Possible spelling mistake found.,"The, That, Then (+11 more)",...-----------------  #### Textile design  **Thet** textile design pathway is defined as th...,LT
Art-and-Design,wjec-gcse-art-and-design-specification.md,11,MORFOLOGIK_RULE_EN_GB,misspelling,threedimensional,Possible spelling mistake found.,"three-dimensional, three dimensional","...the work of historical and contemporary **threedimensional** designers and makers, as well as the di...",LT
Art-and-Design,wjec-gcse-art-and-design-specification.md,21,CD_TH,typographical,1 st,Did you mean “1st”?,1st,...released on the WJEC Portal on December **1 st** in the final year of each series. This ...,LT
Business,gcse-business---delivery-guide.md,5,EN_COMPOUNDS_HAND_WRITTEN,misspelling,hand written,This word is normally spelled as one.,handwritten,"...ust be submitted digitally (they may be **hand written** and scanned, or completed digitally).  ...",LT
Business,gcse-business---delivery-guide.md,7,EN_COMPOUNDS_HAND_WRITTEN,misspelling,hand written,This word is normally spelled as one.,handwritten,"...ust be submitted digitally (they may be **hand written** and scanned, or completed digitally).  ...",LT
Business,gcse-business---delivery-guide.md,12,MORFOLOGIK_RULE_EN_GB,misspelling,br,Possible spelling mistake found.,"BR, Br, by (+138 more)",...should only be used in the context of a<**br**/>mathematical question e.g. calculate t...,LT
Business,gcse-business---delivery-guide.md,16,COMMA_COMPOUND_SENTENCE,uncategorized,and,Use a comma before ‘and’ if it connects two independent clauses (unless they are closely connected and short).,", and",...pected to demonstrate in their responses** and** they are then used in marking the work....,LT
Business,gcse-business---delivery-guide.md,16,EN_COMPOUNDS_HIRE_PURCHASE,misspelling,hire purchase,This word is normally spelled with a hyphen.,hire-purchase,...ans<br>• government grants<br>• leasing/**hire purchase**<br>• new investors<br>• overdraft<br>• ...,LT
Business,gcse-business---guidance-for-teaching-unit-1.md,8,MORFOLOGIK_RULE_EN_GB,misspelling,prosperitythe,Possible spelling mistake found.,prosperity the,...including its role in:opportunities for **prosperitythe** provision of goods and servicessatisfyi...,LT
Business,gcse-business---guidance-for-teaching-unit-1.md,8,MORFOLOGIK_RULE_EN_GB,misspelling,servicessatisfying,Possible spelling mistake found.,services satisfying,...or prosperitythe provision of goods and **servicessatisfying** wants and needsthe nature of business a...,LT
Business,gcse-business---guidance-for-teaching-unit-1.md,8,MORFOLOGIK_RULE_EN_GB,misspelling,needsthe,Possible spelling mistake found.,needs the,"... goods and servicessatisfying wants and **needsthe** nature of business activity, including ...",LT
Business,gcse-business---guidance-for-teaching-unit-1.md,8,MORFOLOGIK_RULE_EN_GB,misspelling,environmentdynamic,Possible spelling mistake found.,environment dynamic,"...activity, including the:<br>competitive **environmentdynamic** environmentinnovative environmentthe ro...",LT
Business,gcse-business---guidance-for-teaching-unit-1.md,8,MORFOLOGIK_RULE_EN_GB,misspelling,environmentinnovative,Possible spelling mistake found.,environment innovative,... the:<br>competitive environmentdynamic **environmentinnovative** environmentthe role of the private sect...,LT
Business,gcse-business---guidance-for-teaching-unit-1.md,8,MORFOLOGIK_RULE_EN_GB,misspelling,environmentthe,Possible spelling mistake found.,environment the,...nvironmentdynamic environmentinnovative **environmentthe** role of the private sector and public s...,LT
Business,gcse-business---guidance-for-teaching-unit-1.md,8,MORFOLOGIK_RULE_EN_GB,misspelling,durableproducer,Possible spelling mistake found.,durable producer,... of:<br>consumer goods – single use and **durableproducer**/capital goodspersonal and commercial se...,LT
Business,gcse-business---guidance-for-teaching-unit-1.md,8,MORFOLOGIK_RULE_EN_GB,misspelling,goodspersonal,Possible spelling mistake found.,goods personal,... single use and durableproducer/capital **goodspersonal** and commercial services.Teacher led exp...,LT
Business,gcse-business---guidance-for-teaching-unit-1.md,8,MORFOLOGIK_RULE_EN_GB,misspelling,businesswhy,Possible spelling mistake found.,business why,...derstand:<br>the reasons for starting a **businesswhy** people become entrepreneursthe importan...,LT
Business,gcse-business---guidance-for-teaching-unit-1.md,8,MORFOLOGIK_RULE_EN_GB,misspelling,entrepreneursthe,Possible spelling mistake found.,entrepreneurs the,...or starting a businesswhy people become **entrepreneursthe** importance of identifying and respondin...,LT
Business,gcse-business---guidance-for-teaching-unit-1.md,8,MORFOLOGIK_RULE_EN_GB,misspelling,localnationalglobalbusiness-to-business,Possible spelling mistake found.,,"...         | different markets, including:**localnationalglobalbusiness-to-business** (B2B)business-to-consumer (B2C)massnich...",LT
Business,gcse-business---guidance-for-teaching-unit-1.md,8,MORFOLOGIK_RULE_EN_GB,misspelling,massnicheseasonalthe,Possible spelling mistake found.,,...business (B2B)business-to-consumer (B2C)**massnicheseasonalthe** difference between consumer and produce...,LT
Business,gcse-business---guidance-for-teaching-unit-1.md,8,MORFOLOGIK_RULE_EN_GB,misspelling,agricultureconstructionenergyhealthcarehospitalitymanufacturingretailsciencetechnologytourismtransport,Possible spelling mistake found.,,...                                      | **agricultureconstructionenergyhealthcarehospitalitymanufacturingretailsciencetechnologytourismtransport**.                                       ...,LT
Business,gcse-business---guidance-for-teaching-unit-1.md,14,MORFOLOGIK_RULE_EN_GB,misspelling,sectordifferent,Possible spelling mistake found.,sector different,... available in:private sector and public **sectordifferent** business sectorswhat careers advice and...,LT
Business,gcse-business---guidance-for-teaching-unit-1.md,14,MORFOLOGIK_RULE_EN_GB,misspelling,sectorswhat,Possible spelling mistake found.,sectors what,...tor and public sectordifferent business **sectorswhat** careers advice and guidance are availab...,LT
Business,gcse-business---guidance-for-teaching-unit-1.md,14,MORFOLOGIK_RULE_EN_GB,misspelling,WalesNational,Possible spelling mistake found.,Wales National,"...guidance are available, such as:Careers **WalesNational** Careers ServiceUCAS. | Classification a...",LT
Business,gcse-business---guidance-for-teaching-unit-1.md,14,MORFOLOGIK_RULE_EN_GB,misspelling,ServiceUCAS,Possible spelling mistake found.,Service UCAS,"..., such as:Careers WalesNational Careers **ServiceUCAS**. | Classification activity of careers i...",LT
Business,gcse-business---guidance-for-teaching-unit-1.md,15,MORFOLOGIK_RULE_EN_GB,misspelling,deborah-coughlin,Possible spelling mistake found.,Deborah-Coughlin,...tion-success-stories-deborah-coughlin/)[**deborah-coughlin**/](https://iuk.ktn-uk.org/casestudy/wome...,LT
Business,gcse-business---guidance-for-teaching-unit-1.md,16,MORFOLOGIK_RULE_EN_GB,misspelling,managersowners,Possible spelling mistake found.,managers owners,"...nal stakeholders, such as:employees and **managersowners** and shareholdersexternal stakeholders, ...",LT
Business,gcse-business---guidance-for-teaching-unit-1.md,16,MORFOLOGIK_RULE_EN_GB,misspelling,shareholdersexternal,Possible spelling mistake found.,shareholders external,"...uch as:employees and managersowners and **shareholdersexternal** stakeholders, such as:competitorscustom...",LT
Business,gcse-business---guidance-for-teaching-unit-1.md,16,MORFOLOGIK_RULE_EN_GB,misspelling,competitorscustomersgovernmentlocal,Possible spelling mistake found.,,"...reholdersexternal stakeholders, such as:**competitorscustomersgovernmentlocal** communitiessupplierstrade unions.      ...",LT
Business,gcse-business---guidance-for-teaching-unit-1.md,16,MORFOLOGIK_RULE_EN_GB,misspelling,communitiessupplierstrade,Possible spelling mistake found.,,... as:competitorscustomersgovernmentlocal **communitiessupplierstrade** unions.                                ...,LT
Business,gcse-business---guidance-for-teaching-unit-1.md,16,MORFOLOGIK_RULE_EN_GB,misspelling,aimscostsdecision-makingoperational,Possible spelling mistake found.,aimscostsdecision-making operational,"...ders on business success, including:<br>**aimscostsdecision-makingoperational** issuesprofitssalessocial, ethical and e...",LT
Business,gcse-business---guidance-for-teaching-unit-1.md,16,MORFOLOGIK_RULE_EN_GB,misspelling,issuesprofitssalessocial,Possible spelling mistake found.,,"...<br>aimscostsdecision-makingoperational **issuesprofitssalessocial**, ethical and environmental actions.    ...",LT
Business,gcse-business---guidance-for-teaching-unit-1.md,20,MORFOLOGIK_RULE_EN_GB,misspelling,liabilitymain,Possible spelling mistake found.,liability main,...he:<br>concept of limited and unlimited **liabilitymain** features of unlimited liability busines...,LT
Business,gcse-business---guidance-for-teaching-unit-1.md,20,MORFOLOGIK_RULE_EN_GB,misspelling,partnershipsmain,Possible spelling mistake found.,partnerships main,...rganisations including sole traders and **partnershipsmain** features of limited liability business ...,LT
Business,gcse-business---guidance-for-teaching-unit-1.md,20,GOOGLE_PRODUCTS,uncategorized,google,The name of this company should be capitalized.,Google,...p research information could be done on **google** jam board or an interactive Canva white...,LT
Business,gcse-business---guidance-for-teaching-unit-1.md,22,MORFOLOGIK_RULE_EN_GB,misspelling,chainhow,Possible spelling mistake found.,chain how,... and stock control stages of the supply **chainhow** the supply chain will differ for busine...,LT
Business,gcse-business---guidance-for-teaching-unit-1.md,22,MORFOLOGIK_RULE_EN_GB,misspelling,servicesoperating,Possible spelling mistake found.,services operating,... businesses:selling different goods and **servicesoperating** at different scales.Learners should und...,LT
Business,gcse-business---guidance-for-teaching-unit-1.md,23,MORFOLOGIK_RULE_EN_GB,misspelling,new-lease-of-life-at-merthyr-tydfil-s-newest-re-use-shop,Possible spelling mistake found.,new-lease-of-life-at-Merthyr-tydfil-s-newest-re-use-shop,...t-merthyr-tydfil-s-newest-re-use-shop/)[**new-lease-of-life-at-merthyr-tydfil-s-newest-re-use-shop**/](https://www.merthyr.gov.uk/news-and-e...,LT
Business,gcse-business---guidance-for-teaching-unit-1.md,24,MORFOLOGIK_RULE_EN_GB,misspelling,revenuecostsprofitloss,Possible spelling mistake found.,,...arners should know what is meant by:<br>**revenuecostsprofitloss**.Learners should be able to:<br>use and ...,LT
Business,gcse-business---guidance-for-teaching-unit-1.md,24,MORFOLOGIK_RULE_EN_GB,misspelling,interpretfixed,Possible spelling mistake found.,interpret fixed,....Learners should be able to:<br>use and **interpretfixed** costsvariable costscalculate and interp...,LT
Business,gcse-business---guidance-for-teaching-unit-1.md,24,MORFOLOGIK_RULE_EN_GB,misspelling,costsvariable,Possible spelling mistake found.,costs variable,...d be able to:<br>use and interpretfixed **costsvariable** costscalculate and interpret:total cost...,LT
Business,gcse-business---guidance-for-teaching-unit-1.md,24,MORFOLOGIK_RULE_EN_GB,misspelling,costscalculate,Possible spelling mistake found.,costs calculate,...br>use and interpretfixed costsvariable **costscalculate** and interpret:total coststotal revenuep...,LT
